Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
204,1740310177013,3228,3228,3228,3228,3228,3228,3228,3228,47.85736846923828,48.55843353271485,51.42042541503906,49.74519348144531,50.87904357910156,48.26770782470703,47.9456672668457,50.26578903198242,47.54862594604492,49.74195861816406,80.95238494873047,80.0,20.0,14.285715103149414,9.523809432983398,15.000000953674316,4.761904716491699,0.0,10.952753067016602,17179869184,15032385536,13773488128,13269270528
201,1740310177218,3228,3228,3228,3228,3228,3228,3228,3228,47.85736846923828,48.55843353271485,51.42042541503906,49.74519348144531,50.87904357910156,48.26770782470703,47.9456672668457,50.26578903198242,47.54862594604492,49.74195861816406,84.21052551269531,80.0,42.85714340209961,20.0,10.526315689086914,31.81818199157715,14.285715103149414,0.0,10.952753067016602,17179869184,15032385536,13767507968,13269270528
204,1740310177419,3228,3228,3228,3228,3228,3228,3228,3228,48.05527114868164,48.67194747924805,51.992431640625,49.766300201416016,50.93842315673828,48.150333404541016,48.8752555847168,51.10256576538086,47.76701736450195,49.89991760253906,70.0,71.42857360839844,20.0,10.0,4.761904716491699,10.0,0.0,0.0,10.952753067016602,17179869184,15032385536,13764132864,13269270528
203,1740310177624,3228,3228,3228,3228,3228,3228,3228,3228,48.05527114868164,48.67194747924805,51.992431640625,49.766300201416016,50.93842315673828,48.150333404541016,48.8752555847168,51.10256576538086,47.76701736450195,49.89991760253906,76.19047546386719,80.0,28.571430206298828,19.047618865966797,10.0,15.000000953674316,10.0,4.761904716491699,10.952753067016602,17179869184,15032385536,13777666048,13269270528
202,1740310177828,3228,3228,3228,3228,3228,3228,3228,3228,48.05527114868164,48.67194747924805,51.992431640625,49.766300201416016,50.93842315673828,48.150333404541016,48.8752555847168,51.10256576538086,47.76701736450195,49.89991760253906,80.95238494873047,80.95238494873047,57.894737243652344,35.0,28.571430206298828,25.0,20.0,9.523809432983398,10.952753067016602,17179869184,15032385536,13797801984,13269270528
202,1740310178031,3228,3228,3228,3228,3228,3228,3228,3228,48.05527114868164,48.67194747924805,51.992431640625,49.766300201416016,50.93842315673828,48.150333404541016,48.8752555847168,51.10256576538086,47.76701736450195,49.89991760253906,75.0,68.42105102539062,25.0,19.047618865966797,10.0,20.0,4.761904716491699,0.0,9.725193977355955,17179869184,15032385536,13794705408,13269270528
199,1740310178236,3228,3228,3228,3228,3228,3228,3228,3228,48.05527114868164,48.67194747924805,51.992431640625,49.766300201416016,50.93842315673828,48.150333404541016,48.8752555847168,51.10256576538086,47.76701736450195,49.89991760253906,66.66667175292969,57.142860412597656,38.095237731933594,5.263157844543457,5.0,14.285715103149414,0.0,0.0,9.725193977355955,17179869184,15032385536,13785530368,13269270528
204,1740310178435,3228,3228,3228,3228,3228,3228,3228,3228,47.77741622924805,48.68960952758789,51.969329833984375,49.51967239379883,51.06478118896485,48.050750732421875,48.39806365966797,50.68578338623047,47.5744514465332,49.69593811035156,75.0,78.94737243652344,35.0,33.333335876464844,19.047618865966797,10.0,10.526315689086914,5.0,9.725193977355955,17179869184,15032385536,13785530368,13269270528
202,1740310178640,3228,3228,3228,3228,3228,3228,3228,3228,47.77741622924805,48.68960952758789,51.969329833984375,49.51967239379883,51.06478118896485,48.050750732421875,48.39806365966797,50.68578338623047,47.5744514465332,49.69593811035156,70.0,72.7272720336914,31.57894515991211,15.000000953674316,0.0,20.0,22.72727394104004,5.0,9.725193977355955,17179869184,15032385536,13785530368,13269270528
204,1740310178842,3228,3228,3228,3228,3228,3228,3228,3228,47.77741622924805,48.68960952758789,51.969329833984375,49.51967239379883,51.06478118896485,48.050750732421875,48.39806365966797,50.68578338623047,47.5744514465332,49.69593811035156,75.0,75.0,52.38095474243164,35.0,20.0,10.0,0.0,4.761904716491699,9.725193977355955,17179869184,15032385536,13780959232,13269270528
203,1740310179047,3228,3228,3228,3228,3228,3228,3228,3228,47.77741622924805,48.68960952758789,51.969329833984375,49.51967239379883,51.06478118896485,48.050750732421875,48.39806365966797,50.68578338623047,47.5744514465332,49.69593811035156,70.0,80.0,25.0,23.809524536132812,14.285715103149414,4.761904716491699,0.0,0.0,11.07099723815918,17179869184,15032385536,13775699968,13269270528
203,1740310179251,3228,3228,3228,3228,3228,3228,3228,3228,47.77741622924805,48.68960952758789,51.969329833984375,49.51967239379883,51.06478118896485,48.050750732421875,48.39806365966797,50.68578338623047,47.5744514465332,49.69593811035156,85.0,70.0,47.619049072265625,25.0,10.0,9.523809432983398,0.0,0.0,11.07099723815918,17179869184,15032385536,13792854016,13269270528
203,1740310179455,3228,3228,3228,3228,3228,3228,3228,3228,48.04988098144531,48.81535720825195,52.83406829833984,50.51347351074219,51.42689514160156,48.51505661010742,48.268760681152344,50.80542755126953,47.836544036865234,50.004981994628906,77.2727279663086,81.81818389892578,36.3636360168457,25.0,4.545454502105713,0.0,0.0,0.0,11.07099723815918,17179869184,15032385536,13792854016,13269270528
204,1740310179659,3228,3228,3228,3228,3228,3228,3228,3228,48.04988098144531,48.81535720825195,52.83406829833984,50.51347351074219,51.42689514160156,48.51505661010742,48.268760681152344,50.80542755126953,47.836544036865234,50.004981994628906,94.73684692382812,94.73684692382812,55.55555725097656,40.0,31.57894515991211,31.57894515991211,14.285715103149414,10.526315689086914,11.07099723815918,17179869184,15032385536,13792854016,13264486400
203,1740310179864,3228,3228,3228,3228,3228,3228,3228,3228,48.04988098144531,48.81535720825195,52.83406829833984,50.51347351074219,51.42689514160156,48.51505661010742,48.268760681152344,50.80542755126953,47.836544036865234,50.004981994628906,95.23809814453124,100.0,28.571430206298828,14.285715103149414,5.0,0.0,0.0,0.0,11.07099723815918,17179869184,15032385536,13800325120,13256097792
10,1740310180067,3228,3228,3228,3228,3228,3228,3228,3228,48.04988098144531,48.81535720825195,52.83406829833984,50.51347351074219,51.42689514160156,48.51505661010742,48.268760681152344,50.80542755126953,47.836544036865234,50.004981994628906,100.0,100.0,30.000001907348633,30.000001907348633,14.285715103149414,5.0,10.0,0.0,10.482243537902832,17179869184,15032385536,13795737600,13256097792
